HostSampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Cyanobacteria.Chloroplast	phylum_Firmicutes	phylum_Fusobacteria	phylum_Proteobacteria	phylum_unclassified_Bacteria	class_Actinobacteria	class_Alphaproteobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Chloroplast	class_Clostridia	class_Flavobacteria	class_Fusobacteria	class_Gammaproteobacteria	class_Negativicutes	class_unclassified_Bacteria	order_Actinomycetales	order_Bacillales	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Enterobacteriales	order_Flavobacteriales	order_Fusobacteriales	order_Lactobacillales	order_Neisseriales	order_Pasteurellales	order_Pseudomonadales	order_Rhizobiales	order_Selenomonadales	order_unclassified_Bacteria	order_unclassified_Chloroplast	family_Actinomycetaceae	family_Bacillaceae.1	family_Bacillales_Incertae.Sedis.XI	family_Carnobacteriaceae	family_Chloroplast	family_Clostridiales_Incertae.Sedis.XI	family_Comamonadaceae	family_Corynebacteriaceae	family_Enterobacteriaceae	family_Flavobacteriaceae	family_Fusobacteriaceae	family_Lachnospiraceae	family_Micrococcaceae	family_Moraxellaceae	family_Neisseriaceae	family_Pasteurellaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Propionibacteriaceae	family_Staphylococcaceae	family_Streptococcaceae	family_Veillonellaceae	family_unclassified_Actinomycetales	family_unclassified_Bacteria	genus_Actinomyces	genus_Anaerococcus	genus_Corynebacterium	genus_Dolosigranulum	genus_Finegoldia	genus_Fusobacterium	genus_Gemella	genus_Granulicatella	genus_Neisseria	genus_Peptoniphilus	genus_Porphyromonas	genus_Prevotella	genus_Propionibacterium	genus_Rothia	genus_Staphylococcus	genus_Streptococcus	genus_Streptophyta	genus_Veillonella	genus_unclassified_Actinomycetales	genus_unclassified_Bacteria	genus_unclassified_Neisseriaceae
ZKVR426-2013	0.71686287	0.016290169	0.006204263	0.209481387	0	0.042825326	0.000445434	0.71686287	0.017117404	0.20292714	0	0.018485523	0	0.006554248	0	0	0.006172447	0	0.000445434	0.713267579	0.169042316	0	0.012981228	0.006554248	0.000254534	0	0	0.033884823	0.005504295	0	0.005917913	0.003499841	0	0.000445434	0	0.001909004	0.003372574	0	0.019121858	0	0.004167992	0.00311804	0.457588291	0.000254534	0	0	0.002386255	0.004104359	0.000572701	0.005504295	0	0	0	0.203436207	0.165669742	0.014762965	0	0.011549475	0.000445434	0.001909004	0.004167992	0.457588291	0.017944639	0	0	0	0.001177219	0.005472479	0	0	0	0.202131721	3.18E-05	0.165669742	0.008749602	0	0	0.011549475	0.000445434	0
ZKVR426-2014	0.390550524	0.00971163	0.005570782	0.532411821	0	0.059193279	0.002502383	0.390550524	0.033722593	0.499106292	0.003932316	0.017516683	0.005570782	0.032203289	0.000804337	0	0.007358198	0.00110224	0.002502383	0.390401573	0.493386559	0.003932316	0.016503813	0.032203289	0.001608675	0.000804337	0	0.005719733	0.001012869	5.96E-05	0.000893708	0.009383937	0.00110224	0.002502383	0.005570782	0.000297903	0.002651335	0	2.98E-05	0.005570782	0.000744757	0.002234271	0.274904671	0.001608675	0.000804337	0	0.017040038	0.001578885	0	0.001012869	5.96E-05	0.000327693	0.001012869	0.108436606	0.490735224	0.005689943	0.000685176	0.000119161	0.002502383	0.000297903	0.000327693	0.274904671	0	0	0	0	2.98E-05	0.000804337	0.000417064	0	0.000357483	0.107900381	8.94E-05	0.490735224	0.004051478	0.005570782	0.000685176	0.000119161	0.002502383	0.000208532
ZKVR426-2015	0.725920021	0.017171516	0.002125681	0.199382224	0.004052079	0.051348479	0	0.725920021	0.023316062	0.19934901	0.004649927	0.020692175	0.002125681	3.32E-05	0.009133785	0.004052079	0.007340242	0	0	0.725920021	0.095223861	0.004649927	0.014348346	3.32E-05	0.00026571	0.009133785	0.004052079	0.104125149	0.006343829	0.000597848	0.006476684	0.00793809	0	0	0.002125681	0	0.009299854	0.006509898	0.073269563	0.002125681	3.32E-05	0.005247775	0.583200478	0.00026571	0.009133785	0.004052079	0	0	0.004351003	0.006343829	0.000597848	0.002690315	0.001959612	0.139730304	0.079414109	0.022319649	0	0	0	0	0	0.583200478	0.067357513	0	0.004052079	0.006509898	0.00335459	0.004052079	3.32E-05	0.002690315	0.001959612	0.139730304	0	0.079414109	0.022319649	0.002125681	0	0	0	0.00229175
ZKVR426-2021	0.07748241	0.001324737	0.000735965	0.916777061	0.00041214	0.003267685	0	0.07748241	0.000323825	0.912214078	0.001118667	0.002296211	0.000735965	0.004091966	0.00020607	0.00041214	0.000441579	0.000471018	0	0.07748241	0.910594954	0.001118667	0.001530808	0.004091966	5.89E-05	0.00020607	0.00041214	0.001619123	0.000765404	0.000147193	0.000235509	0	0.000471018	0	0.000735965	0.00020607	0.000883158	0.000294386	0.000647649	0.000735965	0.003503194	0.00020607	0.004562984	5.89E-05	0.00020607	0.000176632	0.000500456	0.000735965	5.89E-05	0.000765404	0.000147193	0.000883158	0.000235509	0.071035356	0.90941741	0.00085372	0.000471018	8.83E-05	0	0.00020607	0.002855545	0.004562984	0	0.000353263	0.000176632	0.000294386	0.000647649	0.000323825	0.000294386	0.000883158	0	0.071035356	0.000647649	0.90941741	0.000588772	0	0.000471018	8.83E-05	0	0.000441579
ZKVR426-2022	0.13488501	0	0	0.857578277	0	0.006428374	0	0.13488501	0	0.850706567	0	0.006372956	0	0.00687171	0	0	5.54E-05	0	0	0.13488501	0.848877805	0	0.006372956	0.00687171	0	0	0	0.001828761	0	0	5.54E-05	0	0	0	0	0	0.012357994	0	0	0	0.004488778	0.006372956	0.013078415	0	0	0	0.002382932	0	0	0	0	0	0	0.121806595	0.836519812	0	0	0	0	0	0	0.013078415	0	0.004488778	0	0	0	0	0	0	0	0.121806595	0	0.836519812	0	0	0	0	0	0
ZKVR426-2023	0.107288696	0	0.002121592	0.863282765	0	0.025550359	0	0.107288696	0.004129121	0.863282765	0	0.002349721	0.002121592	0	0	0	0.019071518	0	0	0.107288696	0.857533934	0	0.002349721	0	0.017086803	0	0	0.005748831	0	0	0	0	0	0	0.002121592	0.001756587	0.160328505	0	0	0.002121592	0	0	0.013162998	0.017086803	0	0	0	0	0	0	0	0	0	0.071997262	0.653632942	0.005748831	0	0	0	0.001756587	0	0.013162998	0	0	0	0	0	0	0	0	0	0.066020303	0	0.653632942	0.005748831	0.002121592	0	0	0	0
ZKVR426-2024	0.051142264	1.53E-05	1.53E-05	0.936366135	0	0.009177814	0.003283245	0.051142264	0.000580294	0.936350864	1.53E-05	0.006597031	1.53E-05	0	0	0	0.002000489	1.53E-05	0.003283245	0.051142264	0.936289781	1.53E-05	0.006597031	0	0.002000489	0	0	6.11E-05	0	0	0	0	1.53E-05	0.003283245	1.53E-05	0	0	0	0	1.53E-05	0	0.006597031	0.000122167	0.002000489	0	0	0	0	0	0	0	1.53E-05	0	0.047568872	0.929646937	6.11E-05	1.53E-05	0.00337487	0.003283245	0	0	0.000122167	0	0	0	0	0	0	0	1.53E-05	0	0.047568872	0	0.929646937	6.11E-05	1.53E-05	1.53E-05	0.00337487	0.003283245	0
ZKVR426-2025	0.537516853	0.002139633	0.018348086	0.428805909	0.001143092	0.011225746	0.00020517	0.537516853	0.002872384	0.424145612	0.001699982	0.003194795	0.018289466	0.004103406	0.00032241	0.001143092	0.003194795	0.000556891	0.00020517	0.537399613	0.418693945	0.001699982	0.000556891	0.004103406	0.002051703	0.00032241	0.001143092	0.005451668	0.002637904	0.000820681	0.00020517	0.002022393	0.000556891	0.00020517	0.018289466	0.000439651	0	0.000527581	0.000527581	0.018289466	0.003048244	0	0.010639545	0.002051703	0.00032241	0.000820681	0.000615511	0.002432733	0	0.002637904	0.000820681	0.000937921	0.000762061	0.522422182	0.418166364	0.004806847	0.000556891	5.86E-05	0.00020517	0.000439651	0.001963773	0.010639545	5.86E-05	0.000644821	0.000820681	0.000527581	0.000468961	0.002520664	0.0002931	0.000937921	0.000703441	0.522304942	0.002286183	0.418166364	0.003927546	0.018172226	0.000498271	5.86E-05	0.00020517	0
ZKFV71L-04	0.917104377	0.001158249	0.003286195	0.07010101	0.000565657	0.007340067	0.000444444	0.917104377	0.00162963	0.029939394	0.000242424	0.000835017	0.003286195	0.039784512	0.000592593	0.000565657	0.004552189	0.000377104	0.000444444	0.917104377	0.022895623	0.000242424	0	0.039784512	0.000767677	0.000592593	0.000565657	0.007043771	0.000835017	8.08E-05	0.000538721	0.000538721	0.000377104	0.000444444	0.003286195	0	0.003272727	0.001104377	0.000188552	0.003286195	0.039367003	0	0.131461279	0.000767677	0.000592593	0.000565657	0	8.08E-05	0.000525253	0.000835017	8.08E-05	0	0.000242424	0.73416835	0.017360269	0.005441077	0.000377104	0.050478114	0.000444444	0	0.010841751	0.131461279	0	0.002451178	0.000565657	0.001104377	0.000188552	0	0.026074074	0	0.000242424	0.73416835	0	0.017360269	0.005441077	0.003286195	0.000377104	0.050478114	0.000444444	0.000835017
ZKFV71L-04_2	0.771940534	0.002046826	0.011383223	0.198937087	0.003124102	0.011437087	0.000179546	0.771940534	0.000556593	0.09984559	0.001957053	0.00393206	0.011383223	0.09664967	8.98E-05	0.003124102	0.005224792	0.001705688	0.000179546	0.771348032	0.070723212	0.001957053	0.003429331	0.09664967	0.003878196	8.98E-05	0.003124102	0.029122379	0.000502729	0	0.000718184	0.000161591	0.001705688	0.000179546	0.011383223	0.001544097	0.000592502	0.002208417	0.00393206	0.011383223	0.095590348	0.000359092	0.111893134	0.003878196	8.98E-05	0.00113114	0.000790003	0.011490951	0.000430911	0.000502729	0	0.000718184	0.001238868	0.630260701	0.067383654	0.025064637	0.001705688	0.016015513	0.000179546	0.001544097	0.016320741	0.111893134	3.59E-05	0.012406636	0.00113114	0.002208417	0.003896151	0.000484774	0.06686297	0.000718184	0.001238868	0.630260701	0.0101264	0.067383654	0.025064637	0.011383223	0.001472278	0.016015513	0.000179546	0
ZKFV71L-05	0.712373103	0.009461993	0.0020162	0.262512822	0.00083124	0.006596866	3.54E-05	0.712373103	0.000689753	0.163329914	0.008896042	0.002175374	0.0020162	0.085423225	0.000530579	0.00083124	0.002033886	0.012503979	3.54E-05	0.709401861	0.152506102	0.008896042	0.000760497	0.085423225	0.001202646	0.000530579	0.00083124	0.010823812	0.000530579	3.54E-05	0.000247604	0.000247604	0.012503979	3.54E-05	0.0020162	0.003024301	0.000106116	0.000601323	0.001025786	0.0020162	0.082752644	0.000123802	0.102313325	0.001202646	0.000530579	0.000282975	0.00210463	0.001326448	0.000159174	0.000530579	3.54E-05	0.000848926	0.007941	0.582964876	0.151692547	0.009532737	0.012503979	0.019383821	3.54E-05	0.003024301	0.020197375	0.102313325	3.54E-05	0.007481164	0.000282975	0.000601323	0.000990414	0.000300661	0.054967988	0.000848926	0.00758728	0.582929504	0.000583637	0.151674861	0.009532737	0.001998514	0.010629267	0.019383821	3.54E-05	5.31E-05
ZKFV71L-07	0.801294611	0.00332333	0	0.172639567	0.002628903	0.019543166	0	0.801294611	0.003943355	0.059720741	0	0.002529699	0	0.112918826	0.00332333	0.002628903	0.013070112	0	0	0.80126981	0.053942115	0	0	0.112918826	0.006423452	0.00332333	0.002628903	0.005778627	0.002529699	0	0.006646661	0.003943355	0	0	0	0.000694427	0.005059398	0	0	0	0.111703579	0	0.101708787	0.006423452	0.00332333	0.001140845	0	2.48E-05	0.002083282	0.002529699	0	0	0	0.584310905	0.048882716	0.002207287	0	0.114456487	0	0.000694427	0.022023263	0.101708787	0	0.013739739	0.001140845	0	0	0	0.075940577	0	0	0.584310905	2.48E-05	0.048882716	0.002207287	0	0	0.114456487	0	0.002529699
ZKFV71L-08	0.627804415	0.000153842	0.00415374	0.346888541	0.001589703	0.019409759	0	0.627804415	0.001025615	0.112227892	2.56E-05	0.000435886	0.00415374	0.233814518	0	0.001589703	0.016948283	0.000846132	0	0.627804415	0.104510141	2.56E-05	0	0.233814518	0.015948309	0	0.001589703	0.007717751	0.000435886	0.000102561	0.000897413	0	0.000846132	0	0.00415374	0	0.002025589	0.000589728	5.13E-05	0.00415374	0.231660727	0	0.047485962	0.015948309	0	5.13E-05	0.000871773	0.000128202	0	0.000435886	0.000102561	0	2.56E-05	0.550883311	0.101894823	0.007230584	0.000846132	0.029306941	0	0	0.032922233	0.047485962	2.56E-05	0.041742519	5.13E-05	0.000589728	2.56E-05	0	0.156354965	0	0	0.550883311	0.000102561	0.101894823	0.003794774	0.00415374	0.000846132	0.029306941	0	0.000435886
ZKFV71L-09	0.807756354	0.0014461	0.02716915	0.154557406	0.000657318	0.00687993	0.001489921	0.807756354	0.001884312	0.111787905	0.000438212	0.000964067	0.02716915	0.041148116	0.000701139	0.000657318	0.003900088	0.001402279	0.001489921	0.807756354	0.101752848	0.000438212	0.000832603	0.041148116	0.002322524	0.000701139	0.000657318	0.010035057	0.000131464	0	0.0014461	0.000788782	0.001402279	0.001489921	0.02716915	0.000394391	0.000701139	0.00035057	0.000701139	0.02716915	0.040972831	0.000306748	0.244084137	0.002322524	0.000701139	0.000262927	0.000175285	0.000394391	0.00109553	0.000131464	0	0	0.000438212	0.537510955	0.100701139	0.008939527	0.001402279	0.024539877	0.001489921	0.000394391	0.010122699	0.244084137	0	0.004645048	0.000262927	0.00035057	0.000701139	0.000131464	0.026205083	0	0.000394391	0.537510955	4.38E-05	0.100701139	0.008939527	0.02716915	0.001183173	0.024539877	0.001489921	0
ZKFV71L-11	0.608877947	0.002120762	0.001316335	0.372278965	0.000243766	0.014674695	0.000121883	0.608877947	0.000414402	0.115081783	4.88E-05	0.002876435	0.001291958	0.256612144	0	0.000243766	0.011383858	0.000365649	0.000121883	0.608609804	0.110011457	4.88E-05	0.00255954	0.256612144	0.011383858	0	0.000243766	0.005070326	0.000316895	0	0	0.000316895	0.000365649	0.000121883	0.001291958	0.000999439	0	0.000316895	0.000292519	0.001291958	0.255052044	0.001681983	0.088413817	0.011383858	0	0	0.001316335	7.31E-05	0	0.000316895	0	0	4.88E-05	0.482217293	0.109255783	0.004339029	0.000365649	0.036418594	0.000121883	0.000999439	0.064451649	0.088413817	0	0.039660678	0	0.000316895	0.000292519	0.000268142	0.150939717	0	4.88E-05	0.482144163	4.88E-05	0.109255783	0.004339029	0.001291958	0.000365649	0.036418594	0.000121883	4.88E-05
ZKFV71L-12	0.816347833	0.001632126	0.044940408	0.092727549	0.00085402	0.006243832	0.037216276	0.816347833	0.000360586	0.026322781	0.001556213	0.000493434	0.044940408	0.065664617	7.59E-05	0.00085402	0.005162074	0.00074015	0.037216276	0.816347833	0.02070523	0.001556213	0	0.065664617	0.004573749	7.59E-05	0.00085402	0.005617551	0.000493434	3.80E-05	0.000265695	0.00020876	0.00074015	0.037216276	0.044940408	0.00020876	7.59E-05	0.00020876	0.000284673	0.044940408	0.065171183	0	0.024254156	0.004573749	7.59E-05	0.000151826	0.000246717	0.00020876	7.59E-05	0.000493434	3.80E-05	0	0.001556213	0.757875958	0.020306688	0.002694906	0.00074015	0.032889243	0.037216276	0.00020876	0.01476505	0.024254156	3.80E-05	0.009849693	0.000151826	0.00020876	0.000246717	3.80E-05	0.040556441	0	0.001556213	0.757875958	0.000151826	0.020306688	0.002694906	0.044940408	0.000721172	0.032889243	0.037216276	0.000455477
ZKFV71L-2011	0.849815896	0.002677874	0.0066203	0.134154052	0	0.005876446	0.000520698	0.849815896	0.000260349	0.074273813	0.002677874	0.00371927	0.0066203	0.054189757	0	0	0.001896827	0.005169785	0.000520698	0.849146428	0.030981515	0.002677874	0.002045598	0.054189757	0.001710864	0	0	0.043292297	0.001673671	3.72E-05	0.000148771	0	0.005169785	0.000520698	0.0066203	0.003124186	0.000892625	0	0.001859635	0.0066203	0.053297132	0.000483505	0.201026518	0.001710864	0	0	0.000520698	0.00234314	3.72E-05	0.001673671	3.72E-05	0	0.002677874	0.58396251	0.030088891	0.030869937	0.005169785	0.05809499	0.000520698	0.003124186	0.012050433	0.201026518	0	0.003384535	0	0	0.001859635	7.44E-05	0.037862164	0	0.002677874	0.583255849	0.000743854	0.030088891	0.030869937	0.0066203	0.003979618	0.05809499	0.000520698	0.001301744
ZKFV71L-2012	0.822532278	0.000666389	0.00366514	0.167388588	0.00062474	0.004706372	0.000416493	0.822532278	0.000791337	0.105914202	0.000124948	0.001665973	0.00366514	0.061016243	0.000416493	0.00062474	0.002249063	0.000458142	0.000416493	0.822532278	0.098583923	0.000124948	0.000832986	0.061016243	0.00179092	0.000416493	0.00062474	0.007330279	0.000832986	0	0.000333195	0	0.000458142	0.000416493	0.00366514	0.000374844	0.000291545	0.000249896	8.33E-05	0.00366514	0.060724698	0.000208247	0.215701791	0.00179092	0.000416493	0.000499792	0.000166597	0.000291545	0.000208247	0.000832986	0	0	0.000124948	0.540233236	0.097834236	0.005622657	0.000458142	0.064723032	0.000416493	0.000374844	0.017492711	0.215701791	4.16E-05	0.008912953	0.000499792	0.000249896	4.16E-05	0	0.034319034	0	4.16E-05	0.540233236	0	0.097834236	0.004289879	0.00366514	0.000458142	0.064723032	0.000416493	0.000832986
ZKFV71L-2013	0.728727755	0.013791353	0.000169219	0.23010971	0.012649124	0.011845334	0.00053586	0.728727755	0.001819105	0.12495417	0.009433962	0.004568914	0.000169219	0.095552359	0.004357391	0.012649124	0.005118876	0.009123727	0.00053586	0.728318809	0.034111741	0.009433962	0	0.095552359	0.004075359	0.004357391	0.012649124	0.090842429	0.004568914	0.000507657	0.000437149	0.00142426	0.009123727	0.00053586	0.000169219	0.011577404	0	0.007530248	0.005118876	0.000169219	0.091928251	0	0.069337507	0.004075359	0.004357391	0.005556026	0.001325549	0.013043969	0.000141016	0.004568914	0.000507657	0.00231266	0.007121302	0.613630595	0.026539188	0.0834814	0.009123727	0.020616521	0.00053586	0.011535099	0.015751474	0.069337507	0	0.015159207	0.005556026	0.007530248	0.005118876	0.003243365	0.059311278	0.00231266	0.007121302	0.613630595	0.012917054	0.026539188	0.08321347	0.000169219	0.008503257	0.020616521	0.00053586	0.000761486
ZKFV71L-2014	0.795434745	0.011587385	0.002657257	0.168191323	0.009365743	0.011979439	0.000174246	0.795434745	0.001219725	0.125108904	0.007579718	0.006098623	0.002657257	0.032627635	0.00383342	0.009365743	0.00383342	0.010236975	0.000174246	0.794781321	0.042690364	0.007579718	8.71E-05	0.032627635	0.002221641	0.00383342	0.009365743	0.08241854	0.0060115	0.001045478	4.36E-05	0.001001917	0.010236975	0.000174246	0.002657257	0.008320265	0	0.008625196	0.004966022	0.002657257	0.029491201	0	0.049442412	0.002221641	0.00383342	0.003484928	0.002003833	0.006490678	0	0.0060115	0.001045478	0.000740547	0.006795609	0.713669629	0.033368183	0.076537724	0.010236975	0.016509845	0.000174246	0.008320265	0.004661091	0.049442412	4.36E-05	0.005706569	0.003484928	0.008625196	0.004835337	0.00383342	0.016945461	0.000740547	0.006752047	0.713582506	0.006447116	0.033368183	0.076537724	0.002657257	0.009409305	0.016509845	0.000174246	0.001132601
ZKFV71L-2015	0.666999966	0.013826156	0.051925663	0.235286005	0.020963349	0.006688963	0.003137606	0.666999966	3.45E-05	0.174843982	0.011033341	0.003344482	0.051925663	0.043064511	0.002792815	0.020963349	0.000965417	0.017136158	0.003137606	0.666586215	0.021790849	0.011033341	0.000241354	0.043064511	0.000448229	0.002792815	0.020963349	0.153053132	0.003103127	0.000241354	0.000275834	0	0.017136158	0.003137606	0.051925663	0.014308865	0	0.002516981	0.003206565	0.051925663	0.040685446	0	0.011757404	0.000448229	0.002792815	0.01065407	0.000620625	0.00255146	6.90E-05	0.003103127	0.000241354	0.002413543	0.008619798	0.627831604	0.019239389	0.142743854	0.017136158	0.010033445	0.003137606	0.014308865	0.005620108	0.011757404	0	0.004896045	0.01065407	0.002516981	0.003206565	0.000896459	0.02685929	0.002172189	0.008481881	0.627728166	0.00255146	0.019239389	0.142536979	0.051925663	0.016274179	0.010033445	0.003137606	0.000724063
ZKFV71L-2023	0.753637245	0.003536522	0	0.222920242	0	0.019905991	0	0.753637245	0.002148773	0.195001119	0.003536522	2.98E-05	0	0.016279937	0	0	0.017727374	0.008311572	0	0.753637245	0.191912258	0.003536522	0	0.016279937	0.017652764	0	0	0.003088861	2.98E-05	0	7.46E-05	5.97E-05	0.008311572	0	0	0	0	0	2.98E-05	0	0.008505558	0	0.145101843	0.017652764	0	0	0.002820264	0	7.46E-05	2.98E-05	0	0.001253451	0	0.580362605	0.189285981	0.002745654	0.008311572	0.028172797	0	0	0.006028501	0.145101843	2.98E-05	0	0	0	0	1.49E-05	0.002477057	0	0	0.580362605	0	0.189285981	0.002745654	0	0.008311572	0.028172797	0	1.49E-05
ZKFV71L-6011	0.693824885	0.016184332	0.000221198	0.256663594	0.019317972	0.012239631	0	0.693824885	0.000774194	0.185253456	0.011023041	0.005456221	0.000221198	0.043797235	0.004092166	0.019317972	0.004460829	0.026396313	0	0.691023041	0.042175115	0.011023041	0.001290323	0.043797235	0.002875576	0.004092166	0.019317972	0.143078341	0.004165899	0.001548387	3.69E-05	0.000774194	0.026396313	0	0.000221198	0.015115207	0.001105991	0.013013825	0.014635945	0.000221198	0.0360553	0.001290323	0.034875576	0.002875576	0.004092166	0.010138249	0.003023041	0.003170507	3.69E-05	0.004165899	0.001548387	0.001142857	0.009880184	0.597824885	0.024700461	0.123834101	0.026396313	0.040036866	0	0.015115207	0.006672811	0.034875576	0.000184332	0.004092166	0.010138249	0.013013825	0.014451613	0.001400922	0.020976959	0.001142857	0.009880184	0.597824885	0.003170507	0.024700461	0.123465438	0.000221198	0.023926267	0.040036866	0	0.000110599
ZKFV71L-6021	0.444634723	0.006161506	0.022350906	0.501271142	0	0.004678507	0.020903217	0.444634723	0.003583913	0.486758942	0.006161506	0.000264821	0.022350906	0.014494545	0	0	0.000812118	1.77E-05	0.020903217	0.444634723	0.484728647	0.006161506	1.77E-05	0.014494545	0.000635571	0	0	0.002030296	0.000247166	0	0.000176547	0.003583913	1.77E-05	0.020903217	0.022350906	0	1.77E-05	0	7.06E-05	0.022350906	0.012905618	0	0.041064934	0.000635571	0	0	0	0	0	0.000247166	0	0.003248473	0.002913033	0.393347693	0.484710992	0.001959677	1.77E-05	0.010222097	0.020903217	0	0.00413121	0.041064934	7.06E-05	0.0024187	0	0	0	0	0.006355708	0	0.002913033	0.393347693	0	0.484710992	0.001959677	0.022350906	1.77E-05	0.010222097	0.020903217	0.000247166
ZK4CK8Y-03	0.291604269	0.003033003	0.006900082	0.376414611	0.001402764	0.319451026	0.000890945	0.291604269	0.003033003	0.322711505	0.001213201	0.012511137	0.006236612	0.052376168	0.001706064	0.001402764	0.303868974	0.001289026	0.000890945	0.290751237	0.249312835	0.001213201	0.003070915	0.052376168	7.58E-05	0.001706064	0.001402764	0.073398669	0.009288571	0.000113738	0.301442572	0.000587644	0.001289026	0.000890945	0.006236612	0.001687108	0.000322257	0.000398082	0.061133964	0.006236612	0.051409399	0.000587644	0.192766288	7.58E-05	0.001706064	0.00111842	0.000170606	0.007430857	0.301139272	0.009288571	0.000113738	0.000530776	0.000682426	0.075389077	0.24811859	0.006900082	0.001289026	0.008435539	0.000890945	0.001611283	0.033647376	0.192766288	0.060186151	0.0003033	0.001023638	0.000398082	0.000947813	0.008113283	0.017458723	0.000530776	0.000549732	0.075047865	0.000322257	0.24811859	0.006236612	0.006236612	0.001175289	0.008435539	0.000890945	0.000341213
ZK4CK8Y-04	0.223225945	0.000518756	0.002826324	0.465234424	0.000536644	0.307139152	0.000447203	0.223225945	0.001824589	0.456558682	0.000196769	0.002629555	0.002826324	0.007870776	0.000250434	0.000536644	0.302559791	0.000733413	0.000447203	0.223136504	0.138883423	0.000196769	0.000232546	0.007870776	1.79E-05	0.000250434	0.000536644	0.317675259	0.002361233	1.79E-05	0.302076812	0.000482979	0.000733413	0.000447203	0.002826324	0.00248645	0.000196769	0.000321986	0.302863889	0.002826324	0.007405685	5.37E-05	0.151959644	1.79E-05	0.000250434	0.000268322	0.000143105	0.002593779	0.302076812	0.002361233	1.79E-05	8.94E-05	5.37E-05	0.062733664	0.138257339	0.01375597	0.000733413	0.001753037	0.000447203	0.00248645	0.005598984	0.151959644	0.30238091	0	0.000268322	0.000321986	0.000482979	3.58E-05	0.001753037	8.94E-05	3.58E-05	0.062608447	0.001413162	0.138257339	0.012432249	0.002826324	0.000626084	0.001753037	0.000447203	0.001592043
ZK4CK8Y-05	0.446623449	0.009730773	0.004185863	0.32535573	0.001943436	0.207472038	9.51E-05	0.446623449	0.006577785	0.309726696	0.002949131	0.005313872	0.004185863	0.014351531	0.002514236	0.001943436	0.19556679	0.001046466	9.51E-05	0.44636523	0.072545902	0.002949131	0.003778149	0.014351531	4.08E-05	0.002514236	0.001943436	0.237180794	0.001535723	0.000122314	0.19408543	0.00205216	0.001046466	9.51E-05	0.004185863	0.001426999	1.36E-05	0.000937742	0.228374173	0.004185863	0.013128389	0.000149495	0.368953942	4.08E-05	0.002514236	0.001100828	0.000176676	0.003125807	0.193460268	0.001535723	0.000122314	0.001426999	0.001304685	0.048042294	0.070847094	0.00554491	0.001046466	0.003601473	9.51E-05	0.001426999	0.007352442	0.368953942	0.220274256	1.36E-05	0.001100828	0.000937742	0.000122314	0	0.005762357	0.001426999	0.001195961	0.047607399	0.000231038	0.070670418	0.005449776	0.004185863	0.001046466	0.003601473	9.51E-05	0.000706704
